People.ID,People.First Name,People.Last Name,Learning Path.ID,Learning Path.Title,Learning Path Results.% Complete,Course.ID,Course.Title,Course User Results.Percentage,Course User Results.Date Completed,Learning Path/Course.Is Optional,Course Custom Fields.Estimated Course Duration (hh:mm),Learning Path Results.Assignment Name
20000548,Taylor,Diaz,10221,Sales Readiness Core,0,1004403,Opportunity Qualification (instructor-led),0,,NO,01:00,Natalie Brooks
20000548,Taylor,Diaz,10238,Account Growth Toolkit,0,1003811,Consultative Selling Basics (instructor-led),81,,NO,02:30,Marcus Reed
20000548,Taylor,Diaz,10238,Account Growth Toolkit,0,1003848,Pipeline Management Essentials (instructor-led),84,,NO,01:45,Priya Shah
20000548,Taylor,Diaz,10238,Account Growth Toolkit,0,1003885,Discovery Call Practice (instructor-led),0,,NO,00:15,Natalie Brooks
20000548,Taylor,Diaz,10238,Account Growth Toolkit,0,1003922,Handling Objections (instructor-led),0,,NO,01:30,Marcus Reed
20000548,Taylor,Diaz,10238,Account Growth Toolkit,0,1003959,Account Planning Foundations (online),0,,NO,01:30,Marcus Reed
20000548,Taylor,Diaz,10238,Account Growth Toolkit,0,1004033,Sales Forecasting Review (online),0,,NO,00:20,Priya Shah
20000548,Taylor,Diaz,10238,Account Growth Toolkit,0,1004144,Customer Value Messaging (self-study),0,,YES,00:40,Natalie Brooks
20000548,Taylor,Diaz,10238,Account Growth Toolkit,0,1004181,Renewal Conversation Skills (video),0,,YES,02:00,Marcus Reed
20000548,Taylor,Diaz,10238,Account Growth Toolkit,0,1004218,Territory Planning Lab (online),0,,YES,02:30,Natalie Brooks
20000548,Taylor,Diaz,10238,Account Growth Toolkit,0,1004255,Sales Presentation Practice (instructor-led),55,,NO,00:20,Elena Martinez
20000548,Taylor,Diaz,10238,Account Growth Toolkit,0,1004292,Competitive Differentiation (instructor-led),0,,NO,00:30,Elena Martinez
20000548,Taylor,Diaz,10238,Account Growth Toolkit,0,1004329,Prospecting Fundamentals (video),0,,YES,00:30,Priya Shah
20000548,Taylor,Diaz,10238,Account Growth Toolkit,0,1004366,Executive Buyer Alignment (video),16,,NO,00:30,Natalie Brooks
20000548,Taylor,Diaz,10238,Account Growth Toolkit,0,1004403,Opportunity Qualification (instructor-led),0,,NO,01:00,Marcus Reed
20000548,Taylor,Diaz,10255,Customer Support Essentials,8,1004440,Customer Empathy Essentials (online),0,,NO,00:50,Priya Shah
20000548,Taylor,Diaz,10255,Customer Support Essentials,8,1004514,Escalation Management (online),2,,NO,00:25,Marcus Reed
20000548,Taylor,Diaz,10255,Customer Support Essentials,8,1004551,Customer Communication Skills (online),1,,YES,00:35,Natalie Brooks
20000548,Taylor,Diaz,10255,Customer Support Essentials,8,1004588,Case Documentation Standards (instructor-led),0,,NO,00:50,Elena Martinez
20000548,Taylor,Diaz,10255,Customer Support Essentials,8,1004662,Support Queue Management (online),0,,NO,02:30,Elena Martinez
20000548,Taylor,Diaz,10255,Customer Support Essentials,8,1004699,De-Escalation Practice (video),0,,NO,03:00,Marcus Reed
20000548,Taylor,Diaz,10255,Customer Support Essentials,8,1004736,Customer Journey Basics (instructor-led),79,,NO,00:20,Priya Shah
20000548,Taylor,Diaz,10255,Customer Support Essentials,8,1004773,Knowledge Base Authoring (online),0,,NO,00:50,Priya Shah
20000548,Taylor,Diaz,10255,Customer Support Essentials,8,1004810,First Contact Resolution (video),44,,NO,02:00,Elena Martinez
20000548,Taylor,Diaz,10255,Customer Support Essentials,8,1004884,Complaint Handling Practice (video),100,07/18/2025 10:20,YES,02:30,Marcus Reed
20000548,Taylor,Diaz,10255,Customer Support Essentials,8,1004958,SLA Management Basics (instructor-led),0,,YES,00:20,Priya Shah
20000548,Taylor,Diaz,10255,Customer Support Essentials,8,1004995,Support Team Collaboration (self-study),90,,NO,00:15,Priya Shah
20000548,Taylor,Diaz,10255,Customer Support Essentials,8,1005032,Customer Success Handoff (Inactive 06/26/2024),0,,NO,01:00,Priya Shah
20000548,Taylor,Diaz,10272,Service Excellence Practices,8,1004440,Customer Empathy Essentials (online),0,,YES,00:50,Natalie Brooks
20000548,Taylor,Diaz,10272,Service Excellence Practices,8,1004477,Service Recovery Basics (Discontinued 12/02/2025),12,,NO,00:45,Marcus Reed
20000548,Taylor,Diaz,10272,Service Excellence Practices,8,1004514,Escalation Management (online),2,,YES,00:25,Marcus Reed
20000548,Taylor,Diaz,10272,Service Excellence Practices,8,1004551,Customer Communication Skills (online),1,,YES,00:35,Natalie Brooks
20000548,Taylor,Diaz,10272,Service Excellence Practices,8,1004588,Case Documentation Standards (instructor-led),0,,NO,00:50,Elena Martinez
20000548,Taylor,Diaz,10272,Service Excellence Practices,8,1004662,Support Queue Management (online),0,,NO,02:30,Marcus Reed
20000548,Taylor,Diaz,10272,Service Excellence Practices,8,1004699,De-Escalation Practice (video),0,,NO,03:00,Marcus Reed
20000548,Taylor,Diaz,10272,Service Excellence Practices,8,1004736,Customer Journey Basics (instructor-led),79,,NO,00:20,Priya Shah
20000548,Taylor,Diaz,10272,Service Excellence Practices,8,1004810,First Contact Resolution (video),44,,NO,02:00,Elena Martinez
20000548,Taylor,Diaz,10272,Service Excellence Practices,8,1004847,Service Metrics Foundations (video),74,,NO,02:30,Priya Shah
20000548,Taylor,Diaz,10272,Service Excellence Practices,8,1004884,Complaint Handling Practice (video),100,07/18/2025 10:20,NO,02:30,Marcus Reed
20000548,Taylor,Diaz,10272,Service Excellence Practices,8,1004921,Customer Feedback Review (online),0,,NO,01:00,Natalie Brooks
20000548,Taylor,Diaz,10272,Service Excellence Practices,8,1004958,SLA Management Basics (instructor-led),0,,YES,00:20,Priya Shah
20000548,Taylor,Diaz,10272,Service Excellence Practices,8,1004995,Support Team Collaboration (self-study),90,,NO,00:15,Priya Shah
20000548,Taylor,Diaz,10272,Service Excellence Practices,8,1005032,Customer Success Handoff (Inactive 06/26/2024),0,,YES,01:00,Marcus Reed
20000548,Taylor,Diaz,10306,New Hire Success Path,100,1000259,Manager Decision Making (Inactive 04/24/2026),44,,YES,01:15,Elena Martinez
20000548,Taylor,Diaz,10306,New Hire Success Path,100,1000444,Building Team Accountability (instructor-led),100,07/15/2025 11:30,YES,03:00,Marcus Reed
20000548,Taylor,Diaz,10306,New Hire Success Path,100,1000814,Harassment Prevention (video),100,08/05/2024 10:05,NO,00:20,Priya Shah
20000548,Taylor,Diaz,10306,New Hire Success Path,100,1000888,Ethical Decision Making (online),100,02/15/2026 08:15,NO,01:45,Elena Martinez
20000548,Taylor,Diaz,10306,New Hire Success Path,100,1001406,Data Classification Basics (instructor-led),100,01/03/2026 14:10,YES,02:30,Natalie Brooks
20000548,Taylor,Diaz,10306,New Hire Success Path,100,1001628,Ransomware Awareness (online),100,11/26/2024 17:00,YES,02:00,Priya Shah
20000548,Taylor,Diaz,10306,New Hire Success Path,100,1001887,Travel Security Tips (video),100,02/21/2026 09:05,NO,00:40,
20000548,Taylor,Diaz,10306,New Hire Success Path,100,1002146,Waterfall Delivery Basics (self-study),100,04/04/2026 08:05,NO,00:30,Priya Shah
20000548,Taylor,Diaz,10306,New Hire Success Path,100,1002257,Retrospective Facilitation (instructor-led),100,01/08/2026 15:05,YES,00:15,Priya Shah
20000548,Taylor,Diaz,10306,New Hire Success Path,100,1002701,Presentation Skills Basics (instructor-led),100,02/28/2026 13:50,NO,00:20,Natalie Brooks
20000548,Taylor,Diaz,10306,New Hire Success Path,100,1002960,Storytelling with Data (self-study),100,10/28/2025 10:50,YES,00:50,Marcus Reed
20000548,Taylor,Diaz,10306,New Hire Success Path,100,1003182,DEI Foundations (video),100,12/13/2025 15:35,NO,03:00,Natalie Brooks
20000548,Taylor,Diaz,10306,New Hire Success Path,100,1004884,Complaint Handling Practice (video),100,07/18/2025 10:20,NO,02:30,Marcus Reed
20000685,Casey,Ellis,10017,Manager Essentials,100,1000037,Coaching Conversations for Managers (online),100,06/07/2024 14:55,NO,02:00,Priya Shah
20000685,Casey,Ellis,10017,Manager Essentials,100,1000074,Leading Through Change (instructor-led),100,09/15/2025 09:30,NO,00:25,Elena Martinez
20000685,Casey,Ellis,10017,Manager Essentials,100,1000296,Inclusive Leadership Habits (self-study),100,04/26/2026 12:15,NO,00:40,Marcus Reed
20000685,Casey,Ellis,10017,Manager Essentials,100,1000370,Conflict Resolution for Leaders (online),100,02/27/2026 12:05,NO,00:15,Elena Martinez
20000685,Casey,Ellis,10017,Manager Essentials,100,1000407,Talent Review Readiness (online),100,06/25/2024 09:20,YES,00:20,Priya Shah
20000685,Casey,Ellis,10017,Manager Essentials,100,1000555,Leadership Communication Lab (online),100,09/16/2024 17:20,NO,02:30,Natalie Brooks
20000685,Casey,Ellis,10034,Advanced People Leadership,43,1000037,Coaching Conversations for Managers (online),100,06/07/2024 14:55,NO,02:00,Priya Shah
20000685,Casey,Ellis,10034,Advanced People Leadership,43,1000074,Leading Through Change (instructor-led),100,09/15/2025 09:30,NO,00:25,Elena Martinez
20000685,Casey,Ellis,10034,Advanced People Leadership,43,1000111,Delegation Essentials (instructor-led),0,,NO,01:00,Elena Martinez
20000685,Casey,Ellis,10034,Advanced People Leadership,43,1000148,Performance Feedback Practice (online),0,,NO,02:00,Natalie Brooks
20000685,Casey,Ellis,10034,Advanced People Leadership,43,1000185,Strategic Thinking Foundations (video),0,,YES,03:00,Priya Shah
20000685,Casey,Ellis,10034,Advanced People Leadership,43,1000222,Managing Hybrid Teams (self-study),0,,NO,01:00,Marcus Reed
20000685,Casey,Ellis,10034,Advanced People Leadership,43,1000296,Inclusive Leadership Habits (self-study),100,04/26/2026 12:15,NO,00:40,Marcus Reed
20000685,Casey,Ellis,10034,Advanced People Leadership,43,1000333,Executive Presence Basics (video),0,,NO,00:50,Priya Shah
20000685,Casey,Ellis,10034,Advanced People Leadership,43,1000370,Conflict Resolution for Leaders (online),100,02/27/2026 12:05,NO,00:15,Elena Martinez
20000685,Casey,Ellis,10034,Advanced People Leadership,43,1000407,Talent Review Readiness (online),100,06/25/2024 09:20,NO,00:20,Priya Shah
20000685,Casey,Ellis,10034,Advanced People Leadership,43,1000481,Leading Effective One-on-Ones (video),68,,YES,00:40,Natalie Brooks
20000685,Casey,Ellis,10034,Advanced People Leadership,43,1000518,Mentoring Emerging Leaders (instructor-led),0,,NO,03:00,Natalie Brooks
20000685,Casey,Ellis,10034,Advanced People Leadership,43,1000555,Leadership Communication Lab (online),100,09/16/2024 17:20,NO,02:30,Natalie Brooks
20000685,Casey,Ellis,10034,Advanced People Leadership,43,1000629,Manager Onboarding Essentials (online),89,,NO,00:35,Natalie Brooks
20000685,Casey,Ellis,10051,Annual Compliance Core,0,1000703,Anti-Bribery Fundamentals (online),0,,NO,00:30,Elena Martinez
20000685,Casey,Ellis,10051,Annual Compliance Core,0,1000740,Privacy and Data Handling (video),0,,NO,03:00,Elena Martinez
20000685,Casey,Ellis,10051,Annual Compliance Core,0,1000777,Records Retention Basics (video),0,,NO,01:15,Elena Martinez
20000685,Casey,Ellis,10051,Annual Compliance Core,0,1000814,Harassment Prevention (video),0,,NO,00:20,Natalie Brooks
20000685,Casey,Ellis,10051,Annual Compliance Core,0,1000851,Conflicts of Interest (online),0,,YES,00:20,Priya Shah
20000685,Casey,Ellis,10051,Annual Compliance Core,0,1000888,Ethical Decision Making (online),0,,NO,01:45,
20000685,Casey,Ellis,10051,Annual Compliance Core,0,1000962,Global Trade Compliance (online),0,,NO,02:30,
20000685,Casey,Ellis,10051,Annual Compliance Core,0,1000999,Workplace Investigations Basics (online),66,,NO,00:20,Marcus Reed
20000685,Casey,Ellis,10051,Annual Compliance Core,0,1001036,Policy Acknowledgement Review (online),0,,NO,02:00,Priya Shah
20000685,Casey,Ellis,10051,Annual Compliance Core,0,1001073,Third Party Risk Awareness (self-study),0,,NO,01:00,
20000685,Casey,Ellis,10051,Annual Compliance Core,0,1001110,Compliance Scenario Workshop (online),84,,NO,02:00,
20000685,Casey,Ellis,10051,Annual Compliance Core,0,1001184,Responsible Business Conduct (instructor-led),0,,YES,00:25,Natalie Brooks
20000685,Casey,Ellis,10051,Annual Compliance Core,0,1001221,Fair Competition Basics (instructor-led),0,,NO,01:30,Elena Martinez
20000685,Casey,Ellis,10051,Annual Compliance Core,0,1001258,Regulatory Audit Readiness (video),0,,NO,00:50,Priya Shah
20000685,Casey,Ellis,10068,Ethics and Risk Practices,0,1000666,Code of Conduct Overview (Inactive 08/22/2025),42,,NO,00:15,Priya Shah
20000685,Casey,Ellis,10068,Ethics and Risk Practices,0,1000703,Anti-Bribery Fundamentals (online),0,,NO,00:30,Elena Martinez
20000685,Casey,Ellis,10068,Ethics and Risk Practices,0,1000814,Harassment Prevention (video),0,,NO,00:20,Natalie Brooks
20000685,Casey,Ellis,10068,Ethics and Risk Practices,0,1000851,Conflicts of Interest (online),0,,YES,00:20,Priya Shah
20000685,Casey,Ellis,10068,Ethics and Risk Practices,0,1000888,Ethical Decision Making (online),0,,YES,01:45,Priya Shah
20000685,Casey,Ellis,10068,Ethics and Risk Practices,0,1000925,Reporting Concerns Safely (video),0,,NO,00:50,Priya Shah
20000685,Casey,Ellis,10068,Ethics and Risk Practices,0,1001036,Policy Acknowledgement Review (online),0,,NO,02:00,Marcus Reed
20000685,Casey,Ellis,10068,Ethics and Risk Practices,0,1001073,Third Party Risk Awareness (self-study),0,,NO,01:00,Natalie Brooks
20000685,Casey,Ellis,10068,Ethics and Risk Practices,0,1001110,Compliance Scenario Workshop (online),84,,YES,02:00,
20000685,Casey,Ellis,10068,Ethics and Risk Practices,0,1001184,Responsible Business Conduct (instructor-led),0,,YES,00:25,
20000685,Casey,Ellis,10068,Ethics and Risk Practices,0,1001221,Fair Competition Basics (instructor-led),0,,NO,01:30,Elena Martinez
20000685,Casey,Ellis,10068,Ethics and Risk Practices,0,1001258,Regulatory Audit Readiness (video),0,,NO,00:50,Natalie Brooks
20000685,Casey,Ellis,10119,Project Delivery Essentials,17,1001961,Agile Planning Basics (instructor-led),0,,NO,03:00,Natalie Brooks
20000685,Casey,Ellis,10119,Project Delivery Essentials,17,1001998,Risk Register Workshop (instructor-led),100,08/06/2024 16:40,NO,01:00,
20000685,Casey,Ellis,10119,Project Delivery Essentials,17,1002035,Stakeholder Mapping (instructor-led),100,04/23/2025 09:15,NO,00:50,Priya Shah
20000685,Casey,Ellis,10119,Project Delivery Essentials,17,1002072,Project Budget Tracking (self-study),0,,NO,00:20,Marcus Reed
20000685,Casey,Ellis,10119,Project Delivery Essentials,17,1002109,Sprint Review Facilitation (online),0,,NO,00:30,Elena Martinez
20000685,Casey,Ellis,10119,Project Delivery Essentials,17,1002183,Project Status Reporting (video),0,,NO,00:20,
20000685,Casey,Ellis,10119,Project Delivery Essentials,17,1002220,Scope Management Essentials (video),0,,YES,00:40,Natalie Brooks
20000685,Casey,Ellis,10119,Project Delivery Essentials,17,1002257,Retrospective Facilitation (instructor-led),0,,NO,00:15,Marcus Reed
20000685,Casey,Ellis,10119,Project Delivery Essentials,17,1002331,Project Closeout Practices (online),0,,NO,01:00,Elena Martinez
20000685,Casey,Ellis,10119,Project Delivery Essentials,17,1002442,Milestone Planning Essentials (instructor-led),0,,NO,00:30,Priya Shah
20000685,Casey,Ellis,10119,Project Delivery Essentials,17,1002479,Project Governance Overview (online),65,,NO,00:15,Natalie Brooks
20000685,Casey,Ellis,10119,Project Delivery Essentials,17,1002516,Delivery Metrics Basics (instructor-led),0,,NO,00:20,Priya Shah
20000685,Casey,Ellis,10136,Agile Project Toolkit,7,1001924,Project Charter Fundamentals (instructor-led),54,,NO,00:50,Elena Martinez
20000685,Casey,Ellis,10136,Agile Project Toolkit,7,1001961,Agile Planning Basics (instructor-led),0,,NO,03:00,Natalie Brooks
20000685,Casey,Ellis,10136,Agile Project Toolkit,7,1001998,Risk Register Workshop (instructor-led),100,08/06/2024 16:40,NO,01:00,
20000685,Casey,Ellis,10136,Agile Project Toolkit,7,1002072,Project Budget Tracking (self-study),0,,YES,00:20,Marcus Reed
20000685,Casey,Ellis,10136,Agile Project Toolkit,7,1002109,Sprint Review Facilitation (online),0,,NO,00:30,Elena Martinez
20000685,Casey,Ellis,10136,Agile Project Toolkit,7,1002146,Waterfall Delivery Basics (self-study),0,,NO,00:30,Natalie Brooks
20000685,Casey,Ellis,10136,Agile Project Toolkit,7,1002183,Project Status Reporting (video),0,,NO,00:20,Natalie Brooks
20000685,Casey,Ellis,10136,Agile Project Toolkit,7,1002220,Scope Management Essentials (video),0,,NO,00:40,Marcus Reed
20000685,Casey,Ellis,10136,Agile Project Toolkit,7,1002257,Retrospective Facilitation (instructor-led),0,,NO,00:15,Elena Martinez
20000685,Casey,Ellis,10136,Agile Project Toolkit,7,1002294,Dependency Management (self-study),0,,NO,01:15,Marcus Reed
20000685,Casey,Ellis,10136,Agile Project Toolkit,7,1002331,Project Closeout Practices (online),0,,NO,01:00,Marcus Reed
20000685,Casey,Ellis,10136,Agile Project Toolkit,7,1002368,Change Control Basics (video),8,,NO,00:30,Priya Shah
20000685,Casey,Ellis,10136,Agile Project Toolkit,7,1002405,Resource Planning Lab (video),0,,NO,01:15,Natalie Brooks
20000685,Casey,Ellis,10136,Agile Project Toolkit,7,1002442,Milestone Planning Essentials (instructor-led),0,,NO,00:30,Marcus Reed
20000685,Casey,Ellis,10136,Agile Project Toolkit,7,1002479,Project Governance Overview (online),65,,NO,00:15,Natalie Brooks
20000685,Casey,Ellis,10153,Communication Skills Core,100,1002553,Effective Meeting Facilitation (self-study),100,03/16/2025 14:05,NO,01:45,Elena Martinez
20000685,Casey,Ellis,10153,Communication Skills Core,100,1002590,Business Writing Essentials (online),100,05/11/2026 13:25,YES,01:30,Priya Shah
20000685,Casey,Ellis,10153,Communication Skills Core,100,1002627,Active Listening Practice (self-study),100,12/28/2024 17:05,NO,00:15,Marcus Reed
20000685,Casey,Ellis,10153,Communication Skills Core,100,1002664,Cross-Functional Collaboration (online),100,09/11/2025 16:45,NO,00:30,Elena Martinez
20000685,Casey,Ellis,10153,Communication Skills Core,100,1002701,Presentation Skills Basics (instructor-led),100,04/13/2026 08:30,NO,00:20,Priya Shah
20000685,Casey,Ellis,10153,Communication Skills Core,100,1002738,Influencing Without Authority (Inactive 03/23/2026),0,,NO,02:30,Elena Martinez
20000685,Casey,Ellis,10153,Communication Skills Core,100,1002775,Giving and Receiving Feedback (online),100,01/08/2026 14:45,NO,00:40,
20000685,Casey,Ellis,10153,Communication Skills Core,100,1002849,Difficult Conversations Practice (self-study),100,09/07/2024 08:20,NO,00:30,Priya Shah
20000685,Casey,Ellis,10153,Communication Skills Core,100,1002886,Stakeholder Communication (self-study),100,12/09/2024 17:40,YES,00:35,Marcus Reed
20000685,Casey,Ellis,10153,Communication Skills Core,100,1002960,Storytelling with Data (self-study),100,05/14/2025 16:50,YES,00:50,Natalie Brooks
20000685,Casey,Ellis,10153,Communication Skills Core,100,1002997,Negotiation Foundations (instructor-led),100,05/11/2026 10:55,NO,00:30,Elena Martinez
20000685,Casey,Ellis,10153,Communication Skills Core,100,1003034,Communication Style Awareness (online),100,11/28/2025 15:05,NO,01:00,Marcus Reed
20000685,Casey,Ellis,10153,Communication Skills Core,100,1003071,Building Trust Remotely (instructor-led),100,04/18/2025 17:50,NO,00:25,Marcus Reed
20000685,Casey,Ellis,10153,Communication Skills Core,100,1003108,Email Productivity Basics (online),100,05/09/2026 12:15,YES,01:45,Marcus Reed
20000685,Casey,Ellis,10153,Communication Skills Core,100,1003145,Facilitation Practice Lab (self-study),100,07/19/2024 10:05,NO,03:00,Priya Shah
20000685,Casey,Ellis,10170,Collaboration Excellence,100,1002553,Effective Meeting Facilitation (self-study),100,03/16/2025 14:05,YES,01:45,Elena Martinez
20000685,Casey,Ellis,10170,Collaboration Excellence,100,1002590,Business Writing Essentials (online),100,05/11/2026 13:25,NO,01:30,Priya Shah
20000685,Casey,Ellis,10170,Collaboration Excellence,100,1002664,Cross-Functional Collaboration (online),100,09/11/2025 16:45,YES,00:30,Elena Martinez
20000685,Casey,Ellis,10170,Collaboration Excellence,100,1002738,Influencing Without Authority (Inactive 03/23/2026),0,,YES,02:30,Elena Martinez
20000685,Casey,Ellis,10170,Collaboration Excellence,100,1002886,Stakeholder Communication (self-study),100,12/09/2024 17:40,YES,00:35,Marcus Reed
20000685,Casey,Ellis,10170,Collaboration Excellence,100,1002923,Team Norms Workshop (instructor-led),100,08/31/2024 10:20,YES,01:30,Elena Martinez
20000685,Casey,Ellis,10170,Collaboration Excellence,100,1002960,Storytelling with Data (self-study),100,05/14/2025 16:50,NO,00:50,Natalie Brooks
20000685,Casey,Ellis,10170,Collaboration Excellence,100,1002997,Negotiation Foundations (instructor-led),100,05/11/2026 10:55,NO,00:30,Elena Martinez
20000685,Casey,Ellis,10170,Collaboration Excellence,100,1003071,Building Trust Remotely (instructor-led),100,04/18/2025 17:50,NO,00:25,Marcus Reed
20000685,Casey,Ellis,10170,Collaboration Excellence,100,1003108,Email Productivity Basics (online),100,05/09/2026 12:15,YES,01:45,Marcus Reed
20000685,Casey,Ellis,10255,Customer Support Essentials,8,1004440,Customer Empathy Essentials (online),100,10/27/2025 10:40,NO,00:50,
20000685,Casey,Ellis,10255,Customer Support Essentials,8,1004514,Escalation Management (online),0,,NO,00:25,Priya Shah
20000685,Casey,Ellis,10255,Customer Support Essentials,8,1004551,Customer Communication Skills (online),0,,YES,00:35,Natalie Brooks
20000685,Casey,Ellis,10255,Customer Support Essentials,8,1004588,Case Documentation Standards (instructor-led),98,,NO,00:50,Elena Martinez
20000685,Casey,Ellis,10255,Customer Support Essentials,8,1004662,Support Queue Management (online),0,,NO,02:30,Elena Martinez
20000685,Casey,Ellis,10255,Customer Support Essentials,8,1004699,De-Escalation Practice (video),0,,NO,03:00,Marcus Reed
20000685,Casey,Ellis,10255,Customer Support Essentials,8,1004736,Customer Journey Basics (instructor-led),86,,NO,00:20,Priya Shah
20000685,Casey,Ellis,10255,Customer Support Essentials,8,1004773,Knowledge Base Authoring (online),31,,NO,00:50,Natalie Brooks
20000685,Casey,Ellis,10255,Customer Support Essentials,8,1004810,First Contact Resolution (video),0,,NO,02:00,Priya Shah
20000685,Casey,Ellis,10255,Customer Support Essentials,8,1004884,Complaint Handling Practice (video),0,,YES,02:30,Natalie Brooks
20000685,Casey,Ellis,10255,Customer Support Essentials,8,1004958,SLA Management Basics (instructor-led),95,,YES,00:20,Natalie Brooks
20000685,Casey,Ellis,10255,Customer Support Essentials,8,1004995,Support Team Collaboration (self-study),0,,NO,00:15,Elena Martinez
20000685,Casey,Ellis,10255,Customer Support Essentials,8,1005032,Customer Success Handoff (Inactive 06/26/2024),83,,NO,01:00,Elena Martinez
20000685,Casey,Ellis,10272,Service Excellence Practices,15,1004440,Customer Empathy Essentials (online),100,10/27/2025 10:40,YES,00:50,
20000685,Casey,Ellis,10272,Service Excellence Practices,15,1004477,Service Recovery Basics (Discontinued 12/02/2025),0,,NO,00:45,Natalie Brooks
20000685,Casey,Ellis,10272,Service Excellence Practices,15,1004514,Escalation Management (online),0,,YES,00:25,Natalie Brooks
20000685,Casey,Ellis,10272,Service Excellence Practices,15,1004551,Customer Communication Skills (online),0,,YES,00:35,Elena Martinez
20000685,Casey,Ellis,10272,Service Excellence Practices,15,1004588,Case Documentation Standards (instructor-led),98,,NO,00:50,Elena Martinez
20000685,Casey,Ellis,10272,Service Excellence Practices,15,1004662,Support Queue Management (online),0,,NO,02:30,Elena Martinez
20000685,Casey,Ellis,10272,Service Excellence Practices,15,1004699,De-Escalation Practice (video),0,,NO,03:00,Priya Shah
20000685,Casey,Ellis,10272,Service Excellence Practices,15,1004736,Customer Journey Basics (instructor-led),86,,NO,00:20,Priya Shah
20000685,Casey,Ellis,10272,Service Excellence Practices,15,1004810,First Contact Resolution (video),0,,NO,02:00,Priya Shah
20000685,Casey,Ellis,10272,Service Excellence Practices,15,1004847,Service Metrics Foundations (video),100,11/11/2025 14:20,NO,02:30,Marcus Reed
20000685,Casey,Ellis,10272,Service Excellence Practices,15,1004884,Complaint Handling Practice (video),0,,NO,02:30,Priya Shah
20000685,Casey,Ellis,10272,Service Excellence Practices,15,1004921,Customer Feedback Review (online),0,,NO,01:00,Marcus Reed
20000685,Casey,Ellis,10272,Service Excellence Practices,15,1004958,SLA Management Basics (instructor-led),95,,YES,00:20,Natalie Brooks
20000685,Casey,Ellis,10272,Service Excellence Practices,15,1004995,Support Team Collaboration (self-study),0,,NO,00:15,Priya Shah
20000685,Casey,Ellis,10272,Service Excellence Practices,15,1005032,Customer Success Handoff (Inactive 06/26/2024),83,,YES,01:00,Elena Martinez
20000685,Casey,Ellis,10289,Data Literacy Core,100,1000037,Coaching Conversations for Managers (online),100,06/07/2024 14:55,NO,02:00,Priya Shah
20000685,Casey,Ellis,10289,Data Literacy Core,100,1001665,Secure File Sharing (self-study),100,03/29/2026 11:35,NO,01:45,
20000685,Casey,Ellis,10289,Data Literacy Core,100,1001998,Risk Register Workshop (instructor-led),100,08/06/2024 16:40,NO,01:00,
20000685,Casey,Ellis,10289,Data Literacy Core,100,1002035,Stakeholder Mapping (instructor-led),100,04/23/2025 09:15,NO,00:50,Priya Shah
20000685,Casey,Ellis,10289,Data Literacy Core,100,1002738,Influencing Without Authority (Inactive 03/23/2026),0,,NO,02:30,Elena Martinez
20000685,Casey,Ellis,10289,Data Literacy Core,100,1002886,Stakeholder Communication (self-study),100,12/09/2024 17:40,NO,00:35,Marcus Reed
20000685,Casey,Ellis,10289,Data Literacy Core,100,1003071,Building Trust Remotely (instructor-led),100,04/18/2025 17:50,NO,00:25,Marcus Reed
20000685,Casey,Ellis,10289,Data Literacy Core,100,1003626,Diverse Team Collaboration (video),100,08/03/2025 16:30,YES,01:30,
20000685,Casey,Ellis,10289,Data Literacy Core,100,1003848,Pipeline Management Essentials (instructor-led),100,05/06/2026 17:05,NO,01:45,Marcus Reed
20000685,Casey,Ellis,10289,Data Literacy Core,100,1004107,CRM Hygiene Basics (video),100,01/25/2026 15:45,NO,01:45,Natalie Brooks
20000685,Casey,Ellis,10289,Data Literacy Core,100,1004218,Territory Planning Lab (online),100,05/12/2026 10:35,NO,02:30,Marcus Reed
20000685,Casey,Ellis,10289,Data Literacy Core,100,1004440,Customer Empathy Essentials (online),100,10/27/2025 10:40,NO,00:50,
20000685,Casey,Ellis,10289,Data Literacy Core,100,1004847,Service Metrics Foundations (video),100,11/11/2025 14:20,NO,02:30,Marcus Reed
20000822,Riley,Foster,10017,Manager Essentials,100,1000037,Coaching Conversations for Managers (online),100,11/04/2025 16:15,NO,02:00,Elena Martinez
20000822,Riley,Foster,10017,Manager Essentials,100,1000074,Leading Through Change (instructor-led),100,11/15/2024 13:50,NO,00:25,Priya Shah
20000822,Riley,Foster,10017,Manager Essentials,100,1000296,Inclusive Leadership Habits (self-study),100,09/15/2025 08:35,NO,00:40,
20000822,Riley,Foster,10017,Manager Essentials,100,1000370,Conflict Resolution for Leaders (online),100,08/07/2025 12:25,NO,00:15,Priya Shah
20000822,Riley,Foster,10017,Manager Essentials,100,1000407,Talent Review Readiness (online),100,02/02/2025 13:45,YES,00:20,Marcus Reed
20000822,Riley,Foster,10017,Manager Essentials,100,1000555,Leadership Communication Lab (online),100,05/21/2026 08:00,NO,02:30,Natalie Brooks
20000822,Riley,Foster,10034,Advanced People Leadership,43,1000037,Coaching Conversations for Managers (online),100,11/04/2025 16:15,NO,02:00,Elena Martinez
20000822,Riley,Foster,10034,Advanced People Leadership,43,1000074,Leading Through Change (instructor-led),100,11/15/2024 13:50,NO,00:25,Priya Shah
20000822,Riley,Foster,10034,Advanced People Leadership,43,1000111,Delegation Essentials (instructor-led),0,,NO,01:00,Natalie Brooks
